lagoslakeid,summerpud,totalpud,nhd_lat,nhd_long,lake_area_ha,lagosname1,meandepth,maxdepth,state_name,hu12_nlcd2011_pct_11,hu12_nlcd2011_pct_21,hu12_nlcd2011_pct_22,hu12_nlcd2011_pct_23,hu12_nlcd2011_pct_24,hu12_nlcd2011_pct_31,hu12_nlcd2011_pct_41,hu12_nlcd2011_pct_42,hu12_nlcd2011_pct_43,hu12_nlcd2011_pct_52,hu12_nlcd2011_pct_71,hu12_nlcd2011_pct_81,hu12_nlcd2011_pct_82,hu12_nlcd2011_pct_90,hu12_nlcd2011_pct_95
17402,0,0,41.9931,-73.97767,11.24873,,,,New York,0.9287,6.4546,2.5309,0.7069,0.352,0.1296,38.559,9.1206,25.0937,0.2986,0.0466,1.1364,3.3766,11.2166,0.0491
17450,0,0,41.50819,-75.17455,7.310942,,,,Pennsylvania,2.3833,6.768,0.4731,0.1277,0.0172,0.004,71.5252,3.1442,7.9431,1.8817,0.0959,0.9362,0.1396,4.3953,0.1654
17465,0,0,41.29903,-75.43993,6.194821,,,,Pennsylvania,1.9793,9.2067,4.5093,2.9421,1.089,0.2302,58.8834,1.2746,4.0465,0.8699,0.8093,4.9356,0.8817,7.9829,0.3595
17487,0,0,42.18533,-75.82591,4.257607,,,,New York,3.1192,9.3543,8.5762,7.1702,1.9273,0.9889,31.1789,3.9072,16.901,0.6827,1.3818,9.7527,1.53,1.5772,1.9525
17506,0,0,46.39753,-92.50617,13.26459,,,,Minnesota,1.6047,2.7321,0.0517,0.0118,0,0.0414,29.7122,10.4587,1.2353,5.9076,1.3712,5.2707,0.3251,36.0807,5.1968
17534,0,0,43.72093,-89.22823,585.7896,,,,Wisconsin,9.1355,2.3986,0.9727,0.0235,0.0016,0.0599,13.6761,1.2778,1.0439,0,0.1594,7.3511,41.2461,4.4128,18.241
17552,0,0,46.11762,-88.92523,4.287367,,,,Michigan,1.6077,3.6294,0.1361,0,0,0.0208,61.9034,4.6606,7.3524,0.6115,0.7023,0,0.3611,17.3494,1.6654
17579,0,0,42.05235,-85.82168,9.705269,,,,Michigan,2.0412,4.2188,2.0113,0.1463,0.0482,0.0873,21.3786,0.2411,0.5446,0.2112,1.8957,17.2637,32.4287,17.114,0.3692
17601,0,0,45.60845,-84.59918,10.81652,,,,Michigan,6.9926,3.7353,2.3998,0.2698,0.006,0.1293,18.1992,2.5275,1.192,1.3393,6.713,2.3547,5.8096,45.518,2.8139
17625,0,0,42.64629,-83.01201,7.57082,,,,Michigan,0.6463,16.8016,32.3931,29.6638,11.0041,0.4844,3.5766,0.009,0.0585,0.0495,0.8863,0.7678,1.5311,1.6736,0.4544
17665,0,0,42.56036,-78.29793,14.46826,,,,New York,0.4706,3.5171,0.4077,0.059,0.0064,0.0103,34.657,1.8502,8.1895,4.757,0.0474,17.1881,21.363,5.852,1.6246
17690,0,0,44.51536,-74.45482,10.19263,BENZ POND,,,New York,4.5177,1.641,0,0,0,0,39.3739,28.689,2.1213,3.3444,0.4274,0.0995,0.2529,17.8571,1.6759
17734,0,0,40.4654,-82.53032,4.339794,,,,Ohio,1.8919,8.6951,2.8795,0.6628,0.4164,0.0483,18.9591,0.1033,0,0.2481,0.7744,16.7991,48.2871,0.2115,0.0233
17787,0,0,39.48486,-86.38981,12.77217,,,,Indiana,2.5011,5.8353,0.8377,0.1242,0.0076,0,48.4351,0.565,0.0106,0.4408,2.2132,21.6309,17.3256,0,0.0727
17826,0,0,47.00133,-94.48277,6.036664,,,,Minnesota,17.0893,3.0538,0.5315,0.0134,0,0.0192,60.5947,4.6024,0.1488,4.8398,0.504,2.0367,0.4162,4.3016,1.8487
17851,0,0,47.15436,-93.74877,26.56755,SKELLY,,10.668,Minnesota,16.0344,2.0852,0.2484,0.0481,0.012,0.022,53.4973,0.6189,4.7913,10.8345,1.8268,1.0456,0.2263,6.6521,2.0571
17871,0,0,47.50722,-94.03184,149.7887,LTL CUT FOOT SIOUX,,5,Minnesota,11.87,1.8025,0.4477,0.0167,0,0.0071,9.7332,26.1042,10.4167,1.1931,0.0812,0.6049,0.0406,31.6681,6.0142
17892,0,0,46.93604,-94.48919,5.062484,,,,Minnesota,21.0304,4.0917,1.1503,0.5293,0.1671,0.0262,50.213,2.8365,0.1147,5.3305,1.5764,5.2814,0.4195,5.0929,2.1401
17924,0,0,45.73322,-97.2798,4.231631,,,,OUT_OF_COUNTY_STATE,2.9333,2.1576,0.0097,0.0194,0,0.0765,8.3117,0,0,0.0629,40.8477,20.7526,20.0234,0.0058,4.7993
17948,0,0,44.63818,-96.51214,21.1957,,,,OUT_OF_COUNTY_STATE,9.1397,4.1098,0.0767,0.0212,0,0.0295,0.801,0,0,0,28.5633,5.3649,47.9032,0.013,3.9777
17980,0,0,46.12895,-90.20663,4.092377,,,,Wisconsin,21.3458,2.4028,0.0146,0,0,0,29.9707,2.2351,6.1009,2.5905,0.1198,0,0,32.9073,2.3123
18013,9,10,44.21511,-89.77205,8.134361,,,,Wisconsin,6.0648,16.1239,3.7209,0.2832,0.0502,0,19.7291,25.9473,4.5971,1.2487,10.8084,0.1981,9.0225,1.7942,0.4116
18050,0,0,41.6388,-90.05322,16.31584,,,,Illinois,5.2735,3.901,3.4449,0.7686,0.255,0.0322,7.3768,0.0077,0,0,0.2389,1.5792,70.4993,6.4982,0.1247
18104,0,0,40.76936,-90.06646,7.398093,,,,Illinois,1.2533,1.898,2.1369,0.1876,0,0,20.286,0,0,0.1739,0.1538,11.9447,60.6511,1.2001,0.1144
18154,0,0,35.88703,-89.91204,8.364693,,,,OUT_OF_COUNTY_STATE,0.7659,5.4927,1.2793,0.3992,0.067,0,0.0096,0.0059,0,0,0,0,91.7522,0.2202,0.0081
18187,0,0,47.06485,-95.59531,7.068604,,,,Minnesota,15.6332,2.1256,0.0081,0,0,0.006,63.7423,4.3599,0.006,2.2152,1.2617,1.5456,0.0946,4.1122,4.8895
18201,0,0,47.10283,-95.74962,50.95593,,,,Minnesota,23.652,3.4776,0.0875,0.0347,0,0.0181,59.5109,0.7634,0,0.5009,1.4785,4.8505,1.3805,0.6804,3.5651
18223,0,0,48.24123,-92.06584,19.98307,,,,Minnesota,,,,,,,,,,,,,,,
18242,16,16,48.44548,-92.65649,4920.436,NAMAKAN,,45.7,OUT_OF_COUNTY_STATE,,,,,,,,,,,,,,,
18283,0,0,38.51528,-93.61844,4.107768,,,,Missouri,0.9408,4.7563,0.1479,0.0411,0,0.0111,31.5815,0.387,0.1223,0.0133,1.6381,41.2141,18.0488,0.9886,0.109
18310,0,0,36.5398,-90.97221,11.24251,,,,Missouri,0.2011,2.587,0.0679,0,0,0.0317,71.569,2.2229,2.6631,0.1975,4.0916,16.3591,0,0.0091,0
18344,0,0,44.28063,-69.4159,7.474225,MUDDY POND,,,Maine,12.6929,4.9056,0.8406,0.1019,0.0092,0.438,21.5367,10.8275,26.7083,2.4888,0.2202,4.7928,1.2798,10.8391,2.3186
18371,94,248,42.3773,-71.73733,1605.363,,,,Massachusetts,19.1533,7.9158,9.8844,7.454,1.7392,0.5285,23.1219,10.7878,3.5461,2.0262,0.7488,5.8462,0.381,5.828,1.0389
18391,3,17,42.41683,-72.51771,4.812159,,,,Massachusetts,0.6648,7.3324,6.2908,3.6645,1.242,0.0216,25.0709,21.6898,8.9466,1.3308,0.3688,4.7289,10.6349,6.8611,1.1521
18435,4,4,41.80567,-73.2507,152.9535,WOODRIDGE LAKE (LITCHFIELD COUNTY),,,Connecticut,4.7875,4.7824,0.5856,0.0094,0,0.1818,62.2326,4.598,5.2442,0.9075,0.1152,6.8885,0.951,7.8933,0.823
18465,0,6,40.85933,-74.21323,37.35299,,,,New Jersey,1.221,36.2322,21.6772,17.0936,5.5091,0,14.334,0.0219,0,0.1443,0,0.0189,0.1164,3.6193,0.0119
18494,3,13,39.79254,-74.28027,9.511246,,,,New Jersey,33.6692,6.5975,6.4218,4.7289,1.2078,1.2971,12.8377,4.508,8.1519,1.1204,0.7423,0.0383,0.436,14.1142,4.129
18524,0,0,41.89904,-75.5868,20.72579,,,,Pennsylvania,2.0741,3.5185,0.8317,0.2473,0.0283,0.5329,55.5265,4.7206,16.3963,1.2223,0.1241,10.5918,1.1425,2.2891,0.754
18556,0,0,47.93464,-90.13125,7.513907,,,,Minnesota,14.0507,1.2517,0,0.0066,0,0,20.3747,14.4128,13.8945,20.6424,0.9053,0,0,13.413,1.0483
18581,0,0,46.23764,-85.11349,4.3539,,,,Michigan,0.1267,1.4496,0.1736,0,0,0,12.1087,9.2964,0.8941,0.3038,0.7231,0,0,63.705,11.219
18626,0,0,41.45108,-87.17278,5.098908,,,,Indiana,0.9157,6.1917,10.2008,2.786,0.309,0.5032,13.0208,0.2055,0.1909,6.0752,7.8273,11.3786,32.3238,7.342,0.7297
18647,0,0,42.36901,-85.68925,4.630706,,,,Michigan,1.85,7.3604,4.3193,0.534,0.0706,0.5093,30.6181,0.6293,0.9661,0.3384,1.615,10.0877,30.9352,10.0319,0.1347
18673,1,1,46.24271,-86.53784,34.05657,,,,Michigan,5.3565,4.8916,0.8533,0.1105,0,0.0255,33.3285,21.483,4.8382,7.4406,6.1333,0,0.0388,13.9393,1.5609
18691,0,0,43.5556,-84.23138,4.283147,,,,Michigan,7.3623,6.4419,8.4448,4.2856,5.004,0.4008,12.228,1.6345,0.6374,0.9291,3.4786,5.0796,31.4813,11.9882,0.6039
18737,0,0,43.23772,-78.71909,4.332541,,,,New York,0.976,4.9408,3.8707,0.8837,0.1218,0.0369,28.6484,0.3856,0.7417,0.3044,0.0904,21.9125,24.1283,12.4405,0.5184
18757,0,0,43.66368,-75.08525,13.0802,,,,New York,4.873,2.0998,0.1446,0.1726,0,0,71.9727,2.6415,4.0076,9.1741,0.1403,0,0.1683,3.9558,0.6496
18774,0,0,44.72729,-73.58345,29.67527,,,,New York,2.1564,7.4263,7.2077,4.8795,2.5183,0.923,36.5209,10.289,7.7726,5.505,3.175,2.5275,2.0545,6.8459,0.1984
18834,0,0,40.60767,-83.08552,5.72904,,,,Ohio,0.2327,8.2751,7.5926,3.2049,2.5007,0.1206,4.1188,0,0.0687,0,0.3002,0.4727,73.0949,0.0072,0.0109
18888,0,0,39.60356,-87.48293,16.46178,,,,Indiana,4.0234,6.4828,4.5478,0.1871,0.0325,0.2936,24.3311,0.0168,0,0,14.5733,7.7175,35.4435,1.9238,0.4269
18940,0,0,37.1886,-89.0311,4.057998,,,,OUT_OF_COUNTY_STATE,24.8026,3.4784,0.5618,0.1466,0.1241,0.253,17.0712,0.0479,0,0.012,0.0796,13.1848,31.5924,6.7897,1.8558
18973,0,0,47.03061,-94.46838,7.030381,,,,Minnesota,3.8266,2.4709,0.2101,0.0101,0,0.0323,60.0937,9.2513,0.1333,7.1521,0.7132,2.8022,0.4344,7.1723,5.6974
18999,0,0,47.45422,-94.57195,9.860398,,,,Minnesota,47.877,3.0497,0.385,0.316,0.0542,0,21.5322,8.7789,1.4426,1.3028,0.2673,0.4706,0.4343,7.4041,6.6852
19018,0,0,45.39167,-93.48781,6.230524,,,,Minnesota,6.1589,6.5037,1.4133,0.2427,0.0552,0,20.0701,0.7301,0.1269,0.606,6.443,29.1907,17.8016,0.5609,10.0971
19037,0,0,45.87692,-95.8686,11.26076,,,,Minnesota,8.1101,5.0488,0.2963,0.0902,0.0095,0.0034,4.212,0.097,0.059,0.0732,1.8395,6.5072,68.5406,0.634,4.4792
19053,0,0,43.92803,-94.65706,49.19126,MARY,,,Minnesota,4.6453,6.5541,0.2126,0.0405,0,0,0.605,0,0,0,0.2126,0,85.2033,0.2101,2.3163
19070,0,0,45.3684,-95.59428,5.656347,,,,Minnesota,4.6385,3.8372,0.9963,0.0809,0,0.0462,4.0298,0.067,0.0162,0.0971,3.3271,10.5893,64.6099,0.7027,6.9617
19098,0,0,44.24181,-93.74943,4.832939,,,,Minnesota,14.5174,2.7661,1.3925,0.1383,0.0041,0.0181,5.6862,0.0733,0.0058,2.0299,1.092,16.1372,51.8883,0.0931,4.1578
19139,0,0,44.26125,-90.28463,14.1395,,,,Wisconsin,4.103,4.2978,0.6207,0.1701,0.0427,0.1026,24.2938,3.9672,1.8971,4.2396,10.9793,0.1672,6.0353,23.3071,15.7765
19188,0,0,40.0163,-92.4665,8.944324,LaPlata,,13.2,Missouri,1.5166,4.3875,2.0017,0.1584,0.0356,0.0436,9.466,0,0,1.8987,0.8157,57.1386,21.4228,0.9682,0.1465
19225,0,0,38.97627,-90.58145,5.398013,,,,Illinois,10.2649,4.2232,0.9272,0.0604,0.0049,0.0253,19.8596,0,0,0,0.0049,10.7709,42.5752,7.8056,3.4779
19260,0,0,36.83912,-89.29024,4.25336,,,,Missouri,0.2134,2.8268,0.6972,0.3411,0.0196,0,2.6926,0.0124,0,0.1041,0,0,85.4849,7.1469,0.4609
19278,0,0,47.58437,-95.6188,6.03953,,,,Minnesota,5.2437,3.5523,0.4762,0.0241,0.0035,0.2097,43.8723,3.7174,0.0092,0.6668,7.0783,21.3384,4.7123,1.3336,7.7621
19303,0,0,47.67162,-95.70861,4.592302,,,,Minnesota,6.1285,3.6415,0.5029,0.023,0,0,7.4103,0.3067,0,0.0337,3.6369,7.5222,59.1751,0.4186,11.2006
19331,0,0,48.17351,-93.21973,5.470708,,,,Minnesota,0.3613,1.1517,0.004,0,0,0.0127,5.6087,2.0208,5.05,0.9941,0.2109,0,0.0724,74.8876,9.6257
19343,1,3,47.98835,-90.79149,58.09105,GORDON,,28.3,Minnesota,13.09,0.7362,0,0,0,0.068,8.3947,33.1262,18.4225,4.0431,5.9184,0,0,15.1606,1.0402
19390,0,0,38.48441,-93.66701,8.430949,,,,Missouri,1.7821,4.7072,0.4139,0.0666,0.0127,0.0195,23.7731,0.0112,0.0217,0.0651,1.3323,51.9165,14.7472,1.0546,0.0763
19421,0,0,45.14284,-69.45678,14.687,,,,Maine,0.8237,2.8121,0.8825,0.3153,0.0791,0.0598,18.7281,18.7336,41.1664,5.6749,0.6591,0.9404,1.5417,6.9545,0.6288
19453,0,0,42.79197,-71.40254,4.212969,,,,New Hampshire,4.8207,10.507,15.2847,18.0406,5.1881,0.8724,25.8366,7.3262,0.5583,0.9554,0.7281,1.9799,0.3904,5.2347,2.277
19482,1,4,42.35932,-71.26723,16.42854,,,,Massachusetts,6.3534,16.1287,9.472,10.0315,3.0184,0.0442,25.8054,9.363,0.9379,0.3843,0.2974,3.2378,0.1649,13.8156,0.9453
19502,0,0,41.92967,-73.25454,7.605335,,,,Connecticut,1.1835,3.5968,0.3062,0.0138,0.0041,0.1256,57.8886,8.996,8.2053,1.0142,0.0972,4.2278,0.6424,12.148,1.5505
19521,0,0,41.97883,-73.8303,6.74115,,,,New York,0.7639,6.3721,3.9414,1.4471,0.1523,0.0503,44.6526,5.9074,1.8297,3.4581,0.5177,22.466,1.1995,6.2517,0.9903
19549,0,3,40.12341,-74.73694,9.681717,,,,New Jersey,24.4075,6.0398,6.9888,13.5254,7.3279,4.7254,6.7929,0.0434,0.0644,1.1593,4.0708,1.7035,3.7014,13.3177,6.1318
19574,0,0,41.83063,-75.34367,8.105196,,,,Pennsylvania,1.335,3.7025,0.0964,0.0355,0,0.0193,67.6572,2.0193,9.7441,0.9401,0.9096,7.606,0.6772,4.1705,1.0873
19602,0,0,39.56805,-75.35487,17.71378,,,,New Jersey,1.2425,7.0567,0.7866,0.1857,0.0238,0.0338,16.785,1.8374,4.7217,2.5942,0.291,15.04,26.1439,21.5961,1.6616
19637,0,0,46.92165,-88.7876,4.1747,,,,Michigan,0.344,1.5773,0.2502,0.0184,0.0082,0.0775,58.5776,5.938,12.1309,1.289,2.1436,6.061,2.2171,8.3427,1.0246
19661,0,0,46.96273,-88.787,5.232475,,,,Michigan,0.5129,1.0974,0.8385,0.0215,0.0286,0.0262,70.0594,3.4389,10.3225,1.955,0.7849,1.4779,0.4735,8.5512,0.4115
19685,0,0,46.38439,-87.62272,29.12072,,,,Michigan,11.5552,1.5375,0.7889,0.42,0.0164,16.6152,11.5005,11.999,19.3872,5.6279,3.1938,0.0402,0.0639,15.578,1.6763
19706,0,0,42.51255,-85.4914,6.290874,,,,Michigan,1.5668,4.1585,2.2716,0.2562,0.0473,0.3735,22.4004,1.1467,0.7868,0.2262,1.5299,16.7511,37.6013,10.0174,0.8664
19733,0,0,46.17383,-86.44116,4.476236,,,,Michigan,5.3565,4.8916,0.8533,0.1105,0,0.0255,33.3285,21.483,4.8382,7.4406,6.1333,0,0.0388,13.9393,1.5609
19753,0,0,42.93023,-83.9971,9.188483,,,,Michigan,0.2712,6.0821,6.1292,2.0136,0.4992,0.2172,8.475,0.2457,0.1248,0.0806,0.2083,26.5601,42.5401,6.4093,0.1435
19786,0,0,41.51483,-84.88294,4.492807,,,,Indiana,0.3898,4.6113,0.6023,0.0338,0,0,4.8984,0.1548,0.076,0.007,0.1703,31.6686,47.878,9.2269,0.2828
19818,11,15,42.9128,-76.7909,17.90088,,,,New York,1.442,6.986,5.0274,1.8237,0.7932,1.3664,7.04,0.2509,0.5369,2.3444,0.375,21.5906,47.0135,2.8368,0.5733
19841,9,9,44.2834,-74.28068,71.74201,WELLER POND,,,New York,15.2633,1.7117,0.3953,0.3068,0.0232,0,21.3469,45.5091,11.5668,1.4695,0.3426,0.0204,0.0358,1.6675,0.3412
19864,1,1,40.94924,-80.61919,4.833988,,,,Ohio,10.4216,10.515,3.8749,1.5065,0.4615,0.3519,29.6596,1.5676,0.0575,0.1167,3.277,13.7183,22.5041,1.8135,0.1544
19914,0,0,40.14255,-87.69235,9.074743,,,,Illinois,6.3714,9.4607,10.2264,1.3677,0.7834,0.0277,27.9804,0,0,0,2.4697,10.6458,30.0937,0.5201,0.0529
19962,0,0,37.63532,-88.13551,6.799526,,,,OUT_OF_COUNTY_STATE,0.5064,2.9361,0.0774,0.0137,0.0137,0,18.0469,0.4973,0,0.0057,0.6805,8.7708,61.9545,5.3635,1.1335
19991,0,0,45.60332,-93.49204,8.992046,,,,Minnesota,2.8013,3.0923,0.4318,0.0604,0,0.0057,16.1233,1.6338,0.3427,0.2457,4.433,16.5098,40.9235,2.963,10.4337
20015,0,0,47.10189,-94.92497,6.380167,,,,Minnesota,11.173,3.3446,0.0067,0,0,0,64.6621,11.7061,0,3.255,2.6692,0.9274,0.2621,0.6821,1.3116
20034,0,0,46.52741,-93.64145,8.387573,,,,Minnesota,6.602,4.1494,0.3494,0.1152,0.0219,0.0376,15.8392,1.8769,2.842,5.0298,0.2977,20.663,3.1271,27.2439,11.805
20051,0,0,45.87262,-95.42276,14.17417,JOHNSON,,,Minnesota,18.5262,18.7521,6.6599,6.7331,2.5073,0.0379,8.5905,0.2662,0.0101,0.0215,3.4347,11.4486,20.2864,0.2637,2.4618
20074,0,0,45.17589,-95.14985,11.66943,LINDGREN,,,Minnesota,26.5895,2.6793,1.8623,0.3882,0.0279,0.1903,6.0816,0.1979,0.0228,2.2073,2.659,11.4084,40.5922,1.2673,3.8261
20089,0,0,44.03234,-94.40694,4.531691,,,,Minnesota,1.2535,4.9041,1.4871,1.0508,0.1073,0.1009,2.6055,0,0,0,0.5619,1.2582,80.3747,1.7319,4.564
20107,0,0,45.79079,-92.27251,5.821116,,,,Wisconsin,16.6815,5.9405,0.2787,0.1854,0.0283,0.023,36.7649,4.7136,9.3769,3.0142,2.3259,8.0181,3.03,5.2678,4.3511
20129,0,0,45.61408,-91.84132,7.529649,,,,Wisconsin,2.2396,5.2358,1.6015,0.4021,0.0619,0,32.3932,0.6956,2.4685,0.1078,0.7221,33.6138,14.3649,3.1155,2.9776
20183,0,0,44.09111,-95.88102,8.374582,,,,Minnesota,0.4419,4.1659,0.247,0.0226,0,0.0287,0.408,0,0,0,1.9416,0.3897,90.7939,0.0548,1.5058
20256,0,0,38.18751,-89.7777,7.801967,,,,Illinois,2.8171,4.4642,0.9136,0.1157,0.0107,0.0632,20.8993,0,0,0,4.9985,30.2654,35.277,0.1443,0.031
20293,0,0,47.70982,-94.94173,52.69556,LITTLE PUPOSKY,,,Minnesota,10.7639,3.1937,0.0524,0.0269,0,0.0376,43.133,6.3766,0.0154,1.812,0.578,14.9304,0.6841,13.4185,4.9775
20309,0,0,46.97776,-95.71459,11.59935,,,,Minnesota,18.0576,3.3804,0.01,0,0,0,48.8768,3.3031,0.0229,0.5584,2.3438,4.7864,0.3021,1.9487,16.4097
20327,0,1,46.67403,-95.69916,125.0677,RICE,,,Minnesota,13.8991,6.241,1.201,0.3892,0.0466,0,35.0405,0.9431,0,0.3776,6.048,24.0573,6.7982,0.4641,4.4944
20347,0,0,47.78203,-94.15642,6.55477,,,,Minnesota,7.3632,1.6048,0.4758,0.0128,0,0.1116,34.6697,4.807,6.0366,5.5901,0.4867,0.2781,0.0037,31.0668,7.4931
20365,0,0,47.72775,-93.27336,17.77598,,,,Minnesota,0.6974,2.2524,0.0795,0.0033,0,0,24.7616,8.4898,17.6185,16.6398,3.4434,0.2826,0.1078,21.754,3.8699
20383,0,0,43.48633,-95.13061,11.17302,,,,Iowa,23.7337,7.0618,2.1693,1.5469,0.3866,0.0479,0.2045,0.0041,3.1825,0.4232,6.2485,1.3909,47.8942,0.0963,5.6095
20453,0,0,38.68136,-90.9117,4.498298,,,,Missouri,1.6502,4.2092,0.6484,0.0569,0.0138,0.0362,59.5565,0.2828,0.1328,0.0345,1.902,14.7331,16.2867,0.4483,0.0086
20496,0,0,43.77316,-70.60725,27.13902,,,,Maine,3.274,4.0644,1.9291,0.3214,0.0366,0.1043,12.5361,20.7918,31.0017,7.389,0.3544,2.8111,0.8228,13.6022,0.9612
20532,0,0,42.08208,-73.11216,5.653836,,,,Massachusetts,1.9763,3.5953,0.0918,0.0077,0,0.0055,59.558,3.5565,19.7446,0.6462,0.187,2.3183,0.1284,7.7659,0.4183
20551,0,1,41.87065,-71.46829,13.83293,,,,Rhode Island,1.9923,8.0401,13.6192,28.3897,15.7984,0.0784,24.4382,0.3135,0.1824,0.3602,0.9268,0.9494,0,4.5603,0.3511
20571,1,1,43.05577,-73.5894,32.14898,,,,New York,2.4891,3.7569,1.8805,0.3489,0.0925,0,24.4766,6.3786,2.153,3.08,0.0466,30.1261,18.7444,5.3142,1.1127
20608,0,0,41.27599,-74.11779,4.943757,,,,New York,3.8698,12.3765,4.8171,2.9295,0.8349,0.0071,60.61,1.6453,2.6651,0.273,0.5225,1.2519,0.6106,7.1439,0.443
20654,0,0,42.65444,-74.90073,5.344263,,,,New York,0.2978,3.2512,0.1315,0.0892,0,0,38.484,6.253,17.1584,0.0846,0.8933,14.5314,6.3739,10.4398,2.0118
20691,0,0,47.16706,-91.83929,11.11431,ACE,,,Minnesota,5.7875,1.4863,0.0238,0.011,0,0.04,11.4834,15.2034,18.4877,13.0455,3.9338,0.1599,0.011,29.0839,1.2429
20717,0,0,46.49271,-87.70913,11.13041,,,,Michigan,6.4665,5.1528,4.3913,3.4308,1.1842,1.3498,25.4757,12.4818,18.0078,1.308,2.6854,0.0152,0,17.3548,0.6959
20738,0,0,46.24301,-88.28722,6.838307,,,,Michigan,2.3923,2.6668,0.0134,0,0,0,39.1502,4.4357,15.8139,3.7164,3.1157,0.2776,0.0795,27.3747,0.9639
20760,0,0,42.8113,-84.33153,13.0307,,,,Michigan,1.9905,5.1622,2.8232,0.3814,0.0261,0.3512,25.604,2.2361,1.2882,0.2264,0.9534,19.0301,10.2284,29.072,0.6269
20796,0,0,42.80935,-83.61131,5.711655,,,,Michigan,3.7594,10.4391,4.2528,1.2422,0.3302,0.2355,31.4108,0.569,0.6547,0.128,1.4502,19.5822,7.8612,15.8337,2.2509
20821,0,0,41.80436,-84.2013,4.698009,,,,Michigan,1.896,4.4337,1.032,0.1125,0.0352,0.1556,10.1842,0.0264,0.0246,0.9713,0.8553,20.067,52.0666,7.5305,0.6092
20863,0,0,46.36442,-84.87499,9.114599,,,,Michigan,0.2595,2.737,0.6165,0.0308,0.0092,0.0205,27.8539,36.232,2.5318,10.0687,7.7831,0.1293,0,9.5825,2.1451
20881,0,0,44.28247,-75.80346,4.250097,,,,New York,20.2525,1.7623,1.0148,0.3118,0.0155,0,37.6041,9.7777,1.5221,2.8351,2.0334,9.1231,0.1549,11.9447,1.648
20905,0,0,42.0644,-78.30517,4.194815,,,,New York,0.0255,2.1446,0.3763,0.1035,0.0131,0.0197,69.998,4.0748,5.8206,2.8148,0.3362,10.1572,4.0464,0.043,0.0263
20975,0,0,38.65818,-85.79675,7.324175,,,,Indiana,1.1721,4.8926,1.2609,0.5381,0.1421,0.0524,41.3541,2.2776,0.1527,0.0906,0.9714,14.612,32.2323,0.0329,0.2184
21025,0,0,46.92917,-94.58953,6.196415,,,,Minnesota,24.5243,2.8998,0.0427,0,0.007,0.0627,53.9244,10.5674,0,3.2919,0.9097,1.0804,0.3145,1.0944,1.2808
21041,0,0,45.57958,-94.56141,23.0352,,,,Minnesota,4.1804,4.2226,3.3447,1.5123,0.437,0.0182,9.5579,0.2243,0.0067,0.0623,2.9336,33.7416,36.5535,0.8242,2.3806
21063,0,0,45.74222,-94.68792,10.37729,,,,Minnesota,1.73,2.6835,2.688,0.4371,0.0566,0,5.1498,0.5237,0,0.3212,1.2345,40.9646,41.4117,1.4927,1.3066
21088,0,0,46.92736,-93.9871,4.221081,,,,Minnesota,19.8449,2.9245,0.558,0.0205,0,0.1023,44.229,3.5956,7.2742,1.5091,0.3749,1.0255,0.0732,15.6557,2.8125
21108,0,0,44.61351,-95.5305,36.27697,TYSON,,,Minnesota,3.6725,4.7619,0.5538,0.287,0.0687,0.0141,0.2415,0,0,0,0.5346,0.3173,87.1676,0,2.3809
21133,0,0,43.28932,-94.11223,15.01125,,,,Iowa,2.2277,4.1456,0.2549,0.1522,0,0.0133,0.1708,0,0,0,4.1261,0,85.8516,0.3452,2.7127
21151,0,0,45.43655,-92.27754,17.17372,,,,Wisconsin,3.2828,4.0909,0.089,0.0099,0,0,54.3298,0.6541,0.6887,0.1779,2.1912,18.4501,6.2508,4.6741,5.1107
21177,0,0,45.28679,-91.44914,6.048859,,,,Wisconsin,16.8693,4.0322,0.1784,0.035,0,0,46.1938,0.4187,0.4636,0.1847,0.4914,0.8787,5.5358,17.2925,7.4259
21207,0,0,45.66,-89.50696,4.42088,,,,Wisconsin,12.2271,4.4052,1.7987,0.4043,0.1512,0,30.5874,2.1028,13.1408,1.1529,0.3895,0.1011,2.6944,28.119,2.7256
21259,0,0,38.95291,-90.44845,9.248988,,,,Missouri,12.1866,3.3384,2.5563,1.2683,0.331,0.1287,16.1134,0.0583,0.1108,0.0039,0.0814,1.5377,54.2947,6.8407,1.1498
21305,0,0,41.12173,-89.75855,4.703766,,,,Illinois,1.2471,3.5251,0.6977,0.0857,0.0068,0.0163,10.9357,0,0,0.0136,0.1251,9.2629,73.8746,0.2094,0
21368,0,0,36.64429,-89.20649,7.815136,,,,Missouri,33.9849,2.1695,0.1256,0.1525,0.0156,0.1724,6.4062,0.0295,0,0.1689,0.0173,0.0572,30.813,25.3,0.5874
21392,0,0,47.51849,-95.47547,28.59079,SECOND,,14.082,Minnesota,2.3845,4.0955,0.7216,0.369,0.0862,0.3526,37.4531,6.4517,0.0151,2.5312,2.7305,30.8495,2.5227,2.2214,7.2154
21417,0,0,47.01407,-95.83859,4.430818,,,,Minnesota,10.5971,3.4402,0.0919,0.0045,0.0108,0.0838,46.8904,1.3179,0.0054,0.3837,1.4917,9.3783,19.2979,0.9954,6.0111
21444,0,0,48.17468,-92.36038,5.386121,,,,Minnesota,4.3164,1.5617,0,0.0036,0,0,16.7257,8.8811,31.9095,6.5474,1.6049,0,0.0396,25.5294,2.8806
21477,0,0,41.04695,-95.89339,19.00803,,,,OUT_OF_COUNTY_STATE,,,,,,,,,,,,,,,
